"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_name","GeneID","orgdb_symbol","orgdb_old_MXAN","orgdb_Name","iMat"
"6584","WP_026113915.1",816.788472966126,-0.741706219782266,0.421578561313623,-1.7593546917356,0.0785172824969887,0.169096103172678,"MXAN_RS00610",41357627,"MXAN_RS00610","MXAN_0122","hypothetical protein",0
"6585","WP_026113917.1",1041.96701362726,-0.255588674484729,0.31861240954083,-0.802193093649655,0.422441270777223,0.565360807326829,"MXAN_RS00940",41357693,"MXAN_RS00940","MXAN_0190","BlaI/MecI/CopY family transcriptional regulator",0
"6586","WP_026113921.1",302.938236309378,0.0846640765020464,0.307909518820008,0.27496414150008,0.783343787733565,0.858737200329621,"MXAN_RS01140",41357733,"MXAN_RS01140","MXAN_0233","sigma-70 family RNA polymerase sigma factor",0
"6587","WP_026113929.1",1983.42850783697,-0.143709414692941,0.30120124079374,-0.477120925246624,0.633276014883348,0.750117216164389,"MXAN_RS11865",41359836,"MXAN_RS11865","MXAN_2452","hypothetical protein",0
"6588","WP_026113930.1",2001.88276008886,-1.11217046434432,0.290989519421022,-3.82202928324425,0.000132357967475449,0.000990313522120871,"MXAN_RS11780",41359819,"MXAN_RS11780","MXAN_2435","hypothetical protein",-1
"6589","WP_026113940.1",203.900393986506,1.04896618753864,0.362689243546576,2.89218995656244,0.00382566565489738,0.0162888116422684,"MXAN_RS11140",41359692,NA,NA,NA,0
"6590","WP_026113942.1",895.298509070527,0.50326462696786,0.378571311021297,1.32937867270018,0.183723070460244,0.313198521839404,"MXAN_RS10975",41359659,"MXAN_RS10975","MXAN_2271","hypothetical protein",0
"6591","WP_026113952.1",164.477780849702,0.164913881022344,0.33954084118868,0.485696744005836,0.627182192519631,0.745028872375931,"MXAN_RS13580",41360178,"MXAN_RS13580","MXAN_2802","hypothetical protein",0
"6592","WP_026113955.1",89.0881160216031,1.63875036244068,0.497393221468168,3.29467771515571,0.000985346171610495,0.00532722800886173,"MXAN_RS13295",41360121,"MXAN_RS13295","MXAN_2743","ATP-dependent Clp protease ATP-binding subunit ClpX",1
"6593","WP_026113957.1",74.1146326395655,-1.53732144691493,0.471932507157414,-3.25750276490734,0.00112397163414863,0.00594419687714369,"MXAN_RS13235",41360109,NA,NA,NA,-1
"6594","WP_026113958.1",1187.71366414321,0.514797527345323,0.306943368955933,1.67717429145449,0.0935084047016856,0.192004295828163,"MXAN_RS13170",41360096,"MXAN_RS13170","No old locus tag","hypothetical protein",0
"6595","WP_026113959.1",818.075569166698,-0.124592491648217,0.280575844816797,-0.444059935842195,0.656999251450627,0.76774323244807,"MXAN_RS13060",41360074,"MXAN_RS13060","MXAN_2696","hypothetical protein",0
"6596","WP_026113969.1",28.0818687868377,2.71871300953948,0.925572188153325,2.93733221928781,0.00331049251435032,0.0144658236628967,"MXAN_RS12675",41359998,"MXAN_RS12675","MXAN_2621","FHA domain-containing protein",1
"6597","WP_026113980.1",2348.61211290029,1.91076667773929,0.31864818866884,5.99647744969635,2.01643596033038e-09,4.71025769580904e-08,"MXAN_RS12105",41359884,"MXAN_RS12105","MXAN_2506","prepilin-type N-terminal cleavage/methylation domain-containing protein",1
"6598","WP_026113987.1",1086.91583343329,0.984250553063398,0.327588998548413,3.00452871563066,0.00265992648787691,0.0122034310439146,"MXAN_RS22380",41361911,"rfbA","MXAN_4611","glucose-1-phosphate thymidylyltransferase",0
"6599","WP_026113988.1",488.074403029967,0.743612663020311,0.338989124917287,2.19361804955174,0.0282628797182113,0.0785614990267463,"MXAN_RS22550",41361945,"MXAN_RS22550","MXAN_4645","response regulator",0
"6600","WP_026113990.1",799.703543863327,-1.15156181313218,0.315646760586562,-3.64826114797518,0.000264021199562696,0.00178544660077187,"MXAN_RS22685",41361972,"MXAN_RS22685","MXAN_4672","acyl dehydratase",-1
"6601","WP_026113991.1",2979.81340773105,-1.15636376602572,0.300653622493142,-3.84616608453503,0.00011998045103984,0.000915268801181311,"MXAN_RS22770",41361987,"recJ","MXAN_4688","single-stranded-DNA-specific exonuclease RecJ",-1
"6602","WP_026114001.1",1520.45134968913,-0.351202573829986,0.304063859949065,-1.15502899255708,0.248078554041136,0.388348322557352,"MXAN_RS17240",41360901,"MXAN_RS17240","MXAN_3556","bacteriocin",0
"6603","WP_026114003.1",5405.57746114266,2.34224660390231,0.371873199476095,6.29850875836745,3.00522748502797e-10,8.2836090397311e-09,"MXAN_RS17155",41360884,"MXAN_RS17155","MXAN_3539","succinate dehydrogenase flavoprotein subunit",1
"6604","WP_026114005.1",497.476776188105,-0.242767623221312,0.346644909048218,-0.700335175519752,0.483718009254922,0.622348917433844,"MXAN_RS17025",41360858,"MXAN_RS17025","MXAN_3513","hypothetical protein",0
"6605","WP_026114010.1",410.450362529646,0.306793598400537,0.410209309436268,0.747895260646691,0.454523336464592,0.596708003729759,"MXAN_RS16345",41360723,NA,NA,NA,0
"6606","WP_026114012.1",570.312174313963,-0.908341851498542,0.388465881791551,-2.33827961238036,0.0193727479204178,0.0583979028519681,"MXAN_RS16305",41360715,"MXAN_RS16305","MXAN_3367","hypothetical protein",-1
"6607","WP_026114014.1",3869.33624959155,1.05110345489561,0.422763786676486,2.48626653469719,0.0129091240894113,0.0430244378088017,"MXAN_RS16070",41360668,"MXAN_RS16070","No old locus tag","50S ribosomal protein L18",0
"6608","WP_026114015.1",23411.7746930248,1.97201344695028,0.439767916009074,4.48421400280049,7.31831879740197e-06,7.96690913631864e-05,"MXAN_RS16035",41360661,"rpsQ","MXAN_3308","30S ribosomal protein S17",1
"6609","WP_026114016.1",5953.19515278555,1.61339013574287,0.447855822440427,3.60247663400084,0.000315199740713082,0.00206924124590226,"MXAN_RS16030",41360660,"MXAN_RS16030","MXAN_3307","50S ribosomal protein L29",1
"6610","WP_026114017.1",23.1831023627833,3.06183398505026,1.16578104189301,2.62642286589119,0.00862875466798143,0.0313116105408426,"MXAN_RS23875",41362203,"MXAN_RS23875","No old locus tag","IS630 family transposase",1
"6611","WP_026114019.1",381.072160620412,-1.67448968954687,0.280409954578504,-5.97157719334131,2.34970835431925e-09,5.45179807057708e-08,"MXAN_RS24055",41362239,"MXAN_RS24055","MXAN_4954","DUF2063 domain-containing protein",-1
"6612","WP_026114021.1",387.889417199334,-0.315941119548277,0.27564011427974,-1.14620878159859,0.251708775206883,0.392426509038604,"MXAN_RS24095",41362247,"MXAN_RS24095","MXAN_4962","hypothetical protein",0
"6613","WP_026114022.1",132.089513295354,0.157839680624037,0.446544145368685,0.353469376457099,0.723736582989658,0.814247966266405,"MXAN_RS24135",41362255,"MXAN_RS24135","MXAN_4970","hypothetical protein",0
"6614","WP_026114025.1",5105.3202170971,-0.100908642786581,0.324321856465249,-0.311137349441614,0.755696208532514,0.838432228787241,"MXAN_RS24285",41362285,"MXAN_RS24285","MXAN_5001","IscS subfamily cysteine desulfurase",0
"6615","WP_026114029.1",880.350867667904,0.607487775847131,0.342029695152398,1.77612582900573,0.0757121798709788,0.164706670347275,"MXAN_RS24375",41362303,"mvaD","MXAN_5018","diphosphomevalonate decarboxylase",0
"6616","WP_026114031.1",4328.68176661133,0.190451763719521,0.307731521079326,0.618889358657631,0.535989249232465,0.668023497279963,"MXAN_RS24570",41362342,"MXAN_RS24570","MXAN_5058","ribonucleoside-diphosphate reductase",0
"6617","WP_026114036.1",11863.8177576408,2.45720792874247,0.353179793682609,6.95738536772203,3.46645798316424e-12,1.3419866270778e-10,"MXAN_RS24955",41362419,"MXAN_RS24955","MXAN_5135","acetyl-CoA C-acyltransferase",1
"6618","WP_026114043.1",2806.14812210526,-0.560233138716429,0.3464615898362,-1.61701370412026,0.10587532280235,0.210134461241647,"MXAN_RS32725",41363948,"MXAN_RS32725","MXAN_6758","hypothetical protein",0
"6619","WP_026114045.1",2524.76861448298,0.491437858793622,0.30138528864181,1.63059670565966,0.102975444759395,0.206098626056152,"MXAN_RS32835",41363970,"MXAN_RS32835","MXAN_6779","2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase",0
"6620","WP_026114049.1",1277.03370641657,1.06790778625626,0.267786239437716,3.98791135981668,6.66575583803126e-05,0.000542951814182901,"MXAN_RS33190",41364041,"MXAN_RS33190","MXAN_6852","ATP-dependent protease",0
"6621","WP_026114055.1",54.6935542267505,0.634334770112098,0.545125492123844,1.16364906664095,0.244566258237128,0.38464787224171,"MXAN_RS33480",41364097,"MXAN_RS33480","MXAN_6915","phage holin family protein",0
"6622","WP_026114056.1",141.894656417459,0.467583483407071,0.353914527719407,1.32117629197122,0.186442589415501,0.316759340153407,"MXAN_RS33545",41364110,"MXAN_RS33545","MXAN_6928","hypothetical protein",0
"6623","WP_026114070.1",10772.4609649217,1.42766750728428,0.377653328288182,3.78036521948735,0.000156598475366504,0.00113951435454127,"MXAN_RS02150",41357933,"MXAN_RS02150","MXAN_0441","hypothetical protein",1
"6624","WP_026114075.1",2486.10280556582,-1.50942703430944,0.475748885166171,-3.17273898347072,0.00151008219788913,0.00764426763193232,"MXAN_RS02535",41358007,"MXAN_RS02535","MXAN_0524","response regulator",-1
"6625","WP_026114080.1",787.257683572354,2.13039944416928,0.347661159178604,6.12780400664438,8.91002453087335e-10,2.21280678886035e-08,"MXAN_RS02685",41358037,"MXAN_RS02685","MXAN_0553","ABC transporter permease",1
"6626","WP_026114082.1",181.920588444626,1.40544125446025,0.629340079954089,2.23319839181826,0.0255358643399963,0.07270976764315,"MXAN_RS02765",41358052,NA,NA,NA,1
"6627","WP_026114085.1",11737.9822611046,0.303746034307985,0.371861618822067,0.816825450473084,0.414028185719286,0.55833037725863,"MXAN_RS34020",41364204,"MXAN_RS34020","MXAN_7028","ATP synthase subunit alpha",0
"6628","WP_026114086.1",1755.7766726703,2.49128861343135,0.40065602449438,6.21802359411744,5.03455871447018e-10,1.32923923760207e-08,"MXAN_RS34090",41364218,"MXAN_RS34090","MXAN_7043","aldo/keto reductase",1
"6629","WP_026114096.1",1336.26342598259,-0.863383096626304,0.293473255611761,-2.94194813366054,0.00326154549352085,0.0143246080279491,"MXAN_RS34530",41364306,"MXAN_RS34530","MXAN_7133","DUF4150 domain-containing protein",-1
"6630","WP_026114101.1",2062.30412565831,-2.206488251096,0.354079262777693,-6.231622359882,4.61629216482235e-10,1.22349497337657e-08,"MXAN_RS34830",41364366,"MXAN_RS34830","MXAN_7193","diacylglycerol kinase",-1
"6631","WP_026114111.1",53.7676119135198,-0.133763792778232,0.781536620205637,-0.17115486251052,0.864101998203753,0.913411085998169,"MXAN_RS19205",41361283,"MXAN_RS19205","MXAN_3951","MBL fold metallo-hydrolase",0
"6632","WP_026114115.1",411.536090567534,-3.118534430496,0.407583818272389,-7.65127144574683,1.99001760795074e-14,1.18217339106798e-12,"MXAN_RS19270",41361296,"MXAN_RS19270","MXAN_3964","hypothetical protein",-1
"6633","WP_026114122.1",726.51964651262,-0.0869413205487351,0.290155141509484,-0.29963735984976,0.764453783732625,0.845154985352401,"MXAN_RS18370",41361118,"MXAN_RS18370","MXAN_3786","VWA domain-containing protein",0
"6634","WP_026114125.1",578.275743698094,1.51438787871057,0.327341659202444,4.62632187543841,3.72216693874626e-06,4.34736480930517e-05,"MXAN_RS18290",41361102,"MXAN_RS18290","MXAN_3770","hypothetical protein",1
"6635","WP_026114126.1",1853.96145592902,-0.70923729139179,0.258962661362634,-2.73876275313151,0.00616708587677363,0.0240369846022891,"MXAN_RS18235",41361091,"MXAN_RS18235","MXAN_3759","acyl-CoA carboxylase subunit beta",0
"6636","WP_026114127.1",2654.97256726321,0.202728617264062,0.320526675779741,0.63248594448773,0.527069390041092,0.660730428738069,"MXAN_RS18160",41361076,"MXAN_RS18160","MXAN_3743","fructose-bisphosphate aldolase",0
"6637","WP_026114129.1",200.533384651814,-1.04050707207632,0.338849671632981,-3.07070408851783,0.00213554682231387,0.0101560063164699,"MXAN_RS18075",41361059,NA,NA,NA,-1
"6638","WP_026114130.1",112.217381165651,0.451416591417046,0.426462788373903,1.05851343592788,0.289821428564317,0.435016219611568,"MXAN_RS18020",41361048,NA,NA,NA,0
"6639","WP_026114134.1",103.329552925938,0.541466422969182,0.37636530332669,1.43867252954288,0.15024332599619,0.270038278414123,"MXAN_RS17800",41361005,"MXAN_RS17800","MXAN_3670","DUF2277 domain-containing protein",0
"6640","WP_026114135.1",853.811459997512,1.24633363662554,0.291138024068449,4.28090298618127,1.86136494220376e-05,0.000183256272058977,"MXAN_RS36575",41364684,"MXAN_RS36575","No old locus tag","hypothetical protein",1
"6641","WP_026114136.1",108.688556737024,-0.473890733601154,0.497822351978201,-0.951927392810005,0.341133806078033,0.488113176429345,"MXAN_RS06180",41358725,"MXAN_RS06180","MXAN_1279","response regulator",0
"6642","WP_026114139.1",262.30298115781,1.02327019359674,0.380669121471844,2.68808299880039,0.00718635317842763,0.0271200217702874,"MXAN_RS06085",41358706,"MXAN_RS06085","No old locus tag","hypothetical protein",0
"6643","WP_026114145.1",47.0102598484715,1.47045040041142,0.591326748563155,2.48669691331301,0.01289351929301,0.0430054411656012,"MXAN_RS05830",41358658,"MXAN_RS05830","MXAN_1209","DNA primase",1
"6644","WP_026114149.1",2657.60422677781,0.952438528330859,0.263617396543505,3.6129577972434,0.000302723989721717,0.00200776805887618,"MXAN_RS05580",41358609,"sufT","MXAN_1158","putative Fe-S cluster assembly protein SufT",0
"6645","WP_026114157.1",257.589672689568,-0.685272126232529,0.424707008271111,-1.6135173493419,0.106632157087029,0.211108526523054,"MXAN_RS15520",41360559,"MXAN_RS15520","MXAN_3205","RidA family protein",0
"6646","WP_026114158.1",8360.83240007068,0.832250093912115,0.273319830582732,3.04496783909793,0.0023270519246574,0.0108938279978357,"MXAN_RS15515",41360558,"MXAN_RS15515","MXAN_3204","bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase",0
"6647","WP_026114161.1",193.601516375696,0.156499083249456,0.324824464464555,0.481795863213169,0.629950968367863,0.747415999143069,"MXAN_RS36310",41364651,"MXAN_RS36310","MXAN_3168","J domain-containing protein",0
"6648","WP_026114162.1",43.2303774096337,1.16157987243814,0.530388074413262,2.19005654251018,0.0285201364010353,0.0789335030351531,"MXAN_RS15345",41360525,"MXAN_RS15345","No old locus tag","hypothetical protein",0
"6649","WP_026114171.1",593.605969620743,0.402831994046689,0.328530354268864,1.22616369785124,0.220137079294641,0.356666740731127,"MXAN_RS23285",41362090,"MXAN_RS23285","MXAN_4791","phosphate ABC transporter ATP-binding protein",0
"6650","WP_026114172.1",948.384758893893,-0.739236394799094,0.310998573620563,-2.37697680151101,0.0174551858731034,0.0539630712658392,"MXAN_RS23225",41362078,"MXAN_RS23225","MXAN_4779","serine/threonine protein phosphatase",0
"6651","WP_026114173.1",680.477193612435,-0.770678832959594,0.293102064270909,-2.62938725756386,0.00855388899925114,0.0311218844212458,"MXAN_RS23010",41362035,"ybeY","MXAN_4736","rRNA maturation RNase YbeY",0
"6652","WP_026114175.1",4895.31008242444,0.904345566909718,0.320545695596392,2.82126879048285,0.00478341048822614,0.0194813721479706,"MXAN_RS22965",41362026,"MXAN_RS22965","MXAN_4727","membrane protein",0
"6653","WP_026114180.1",482.788920676991,-1.15686910489327,0.352932990293331,-3.27787182471031,0.00104592877390872,0.00562645993833331,"MXAN_RS30010",41363418,"MXAN_RS30010","MXAN_6189","hypothetical protein",-1
"6654","WP_026114181.1",1656.39249525794,0.317733223877625,0.281725119675322,1.12781289877098,0.259398944750173,0.401870082795289,"MXAN_RS30025",41363421,"MXAN_RS30025","MXAN_6192","PIG-L family deacetylase",0
"6655","WP_026114187.1",2374.96254031949,-0.638153242735254,0.268612591038519,-2.37573838317856,0.0175138754148811,0.0540717363279328,"MXAN_RS09670",41359405,"MXAN_RS09670","MXAN_1995","type IV pili twitching motility protein PilT",0
"6656","WP_026114188.1",28023.4979970472,0.412575445209461,0.343784854189046,1.20009779425183,0.230101362112033,0.367724602577463,"MXAN_RS09660",41359403,"MXAN_RS09660","MXAN_1993","50S ribosomal protein L13",0
"6657","WP_026114189.1",338.060025797689,-0.875325458131083,0.311713317071028,-2.8081105624744,0.00498331146835021,0.0201407620694436,"MXAN_RS09645",41359400,"MXAN_RS09645","MXAN_1990","hypothetical protein",-1
"6658","WP_026114190.1",362.891442170385,-0.127166552599535,0.3188670770255,-0.398807408358955,0.690035117898861,0.790660458503667,"MXAN_RS09640",41359399,"MXAN_RS09640","MXAN_1988","class I SAM-dependent rRNA methyltransferase",0
"6659","WP_026114194.1",125.565446327196,-0.0282252900221381,0.431964778127369,-0.0653416469382039,0.947901983713391,0.968419951040619,"MXAN_RS09510",41359373,"MXAN_RS09510","MXAN_1962","hypothetical protein",0
"6660","WP_026114197.1",1128.76924269567,-0.465828756895808,0.348204013939208,-1.33780409830984,0.180960305568698,0.309967055847352,"MXAN_RS09440",41359359,"MXAN_RS09440","MXAN_1946","glycerol acyltransferase",0
"6661","WP_026114204.1",544.734216482084,1.5826494063031,0.323016416732281,4.89959433738259,9.60347311497064e-07,1.30290007877979e-05,"MXAN_RS14355",41360327,"MXAN_RS14355","MXAN_2964","CoA transferase",1
"6662","WP_026114211.1",612.738321024573,0.00886288167258707,0.319761199918673,0.0277171891863091,0.977887713982233,0.986152455624401,"MXAN_RS14635",41360383,"MXAN_RS14635","MXAN_3022","hypothetical protein",0
"6663","WP_026114212.1",1577.5173639772,0.326042664571589,0.327989109695231,0.994065519048939,0.320190970864082,0.467090573408562,"MXAN_RS14730",41360402,"gcvT","MXAN_3040","glycine cleavage system protein T",0
"6664","WP_026114218.1",594.401436861637,-1.14790449531663,0.318658528242399,-3.60230275852978,0.000315410706830366,0.00206924124590226,"MXAN_RS03340",41358164,"MXAN_RS03340","No old locus tag","hypothetical protein",-1
"6665","WP_026114223.1",327.207371026743,-0.430491198782781,0.307050757885418,-1.4020196587283,0.160909376344995,0.284088339006963,"MXAN_RS03075",41358111,"MXAN_RS03075","MXAN_0633","XRE family transcriptional regulator",0
"6666","WP_026114227.1",381.357470749847,-0.017349804051284,0.291652574198701,-0.0594879167411829,0.952563489477174,0.971741673721274,"MXAN_RS02820",41358061,"MXAN_RS02820","MXAN_0582","DUF2135 domain-containing protein",0
"6667","WP_026114235.1",437.888121412143,-1.15024120391995,0.27252819110307,-4.2206319987092,2.43618356010472e-05,0.000230600836712659,"MXAN_RS19980",41361438,"MXAN_RS19980","MXAN_4109","DUF1552 domain-containing protein",-1
"6668","WP_026114239.1",1834.87668400659,-0.625890484687774,0.277849705170528,-2.25262245394012,0.0242829641199383,0.0699556462167621,"MXAN_RS20125",41361464,"MXAN_RS20125","MXAN_4145","radical SAM protein",0
